Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,26,DET,NBA,SG,80,3215,,50%,49%,,,-1.3,+2.6,131,127,68,46,,32,,900,250,46,103
2001-02,27,DET,NBA,SF,76,2685,,15%,84%,1%,,+2.1,-2.1,117,91,58,61,,35,,932,184,40,87
2002-03,28,WAS,NBA,SG,70,2747,,88%,9%,3%,,-0.7,+1.3,86,71,36,45,,26,,673,158,25,65
2003-04,29,WAS,NBA,SF,26,774,,6%,93%,1%,,-10.1,-5.1,55,28,5,20,,5,,237,37,8,22
2004-05,30,DAL,NBA,SG,56,1617,1%,71%,27%,1%,,+3.9,-3.9,50,30,26,38,,18,,296,94,21,63
2005-06,31,DAL,NBA,SG,55,1525,,46%,50%,3%,,+3.4,-5.2,59,38,24,26,,18,,367,76,15,45
2006-07,32,DAL,NBA,SF,67,1615,,49%,49%,2%,,+7.0,-2.0,53,37,27,29,,13,,438,75,15,44
2007-08,33,DAL,NBA,SG,58,1412,,66%,33%,1%,,+2.0,-5.0,47,26,13,37,,8,,329,50,8,29
2008-09,34,DAL,NBA,SG,10,162,,67%,33%,,,-24.2,-27.8,5,3,1,3,,0,,28,4,1,3
2009-10,35,MIL,NBA,SG,42,855,,70%,30%,,,+3.1,+1.5,32,13,21,21,,10,,159,30,1,17
2010-11,36,MIA,NBA,SG,7,50,,47%,53%,,,-2.1,-10.9,0,2,0,2,,0,,7,4,1,2
2011-12,37,ATL,NBA,SF,30,273,,44%,53%,3%,,+1.3,-2.8,6,6,1,7,,0,,33,3,0,8
2012-13,38,BRK,NBA,SF,37,544,,8%,77%,15%,,-1.0,-3.5,11,9,4,15,,2,0,85,5,1,5
