Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,23,MIL,NBA,PG,5,0,75,8.2,16.3,.500,1.0,5.3,.182,7.2,11.0,.652,0.0,0.0,,0.0,1.4,1.4,4.8,0.5,0.0,2.9,5.8,17.3
2008-09,26,CLE,NBA,PG,14,14,541,5.3,13.0,.408,2.3,6.3,.372,3.0,6.8,.441,2.2,2.9,.767,0.6,2.4,3.0,3.9,0.7,0.1,2.0,2.9,15.2
2009-10,27,CLE,NBA,PG,11,11,411,4.6,11.1,.409,1.5,4.6,.327,3.1,6.6,.467,3.2,4.0,.804,0.3,2.7,3.0,5.2,0.5,0.2,2.0,3.1,13.8
2011-12,29,LAC,NBA,SG,11,0,229,6.4,14.8,.436,1.9,5.2,.364,4.6,9.6,.475,1.9,2.0,.923,0.2,1.3,1.4,2.4,0.9,0.8,1.9,2.5,16.7
2013-14,31,POR,NBA,PG,8,0,187,4.2,11.4,.373,1.0,4.0,.238,3.3,7.3,.447,1.9,2.1,.909,0.4,1.9,2.3,2.9,0.6,0.0,2.7,4.6,11.4
2015-16,33,CLE,NBA,PG,13,0,68,4.2,14.8,.286,1.6,6.9,.231,2.6,7.9,.333,0.5,1.1,.500,0.0,3.2,3.2,1.6,2.1,0.0,5.3,4.2,10.6
