Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,21,UTA,NBA,SG,57,772,44%,56%,,,,-5.0,-4.3,29,15,7,35,,4,,165,18,2,25
2004-05,22,MIL,NBA,PG,80,2254,99%,1%,,,,-2.8,+1.2,119,48,29,93,,15,,1025,44,8,41
2005-06,23,MIL,NBA,PG,58,1531,61%,39%,,,,-3.6,-3.9,63,22,20,60,,8,,514,40,10,29
2006-07,24,MIL,NBA,PG,68,2472,83%,17%,,,,-2.7,+5.4,103,49,51,93,,19,,932,58,13,50
2007-08,25,MIL,NBA,PG,66,2410,100%,,,,,-7.2,+0.7,95,58,29,96,,13,,922,64,15,46
2008-09,26,CLE,NBA,PG,81,2834,100%,,,,,+11.3,+3.4,91,48,40,97,,16,,744,55,14,50
2009-10,27,CLE,NBA,PG,69,2359,100%,,,,,+5.1,-5.6,111,34,28,80,,10,,799,56,12,26
2010-11,28,TOT,NBA,PG,58,1788,100%,,,,,-9.6,-3.9,107,43,21,0,,0,,840,0,9,27
2010-11,28,CLE,NBA,PG,36,1065,100%,,,,,-13.8,-5.8,68,23,14,37,,3,,576,29,3,18
2010-11,28,LAC,NBA,PG,22,723,100%,,,,,-3.5,+0.1,39,20,7,26,,4,,264,24,6,9
2011-12,29,LAC,NBA,SG,52,1472,30%,70%,,,,-1.2,-7.6,42,24,20,41,,6,,361,24,8,36
2012-13,30,UTA,NBA,PG,46,1418,100%,,,,,-3.0,-4.4,79,30,16,49,,5,1,630,18,2,30
2013-14,31,POR,NBA,PG,74,1834,100%,,,,,+1.3,-4.9,99,38,12,75,7,7,11,734,31,7,22
2014-15,32,TOT,NBA,PG,68,1980,85%,15%,,,,+0.1,+4.6,107,45,21,0,0,0,0,915,0,4,20
2014-15,32,MIN,NBA,PG,41,1149,100%,,,,,-5.7,+5.5,70,24,9,33,1,6,8,559,23,2,11
2014-15,32,CHO,NBA,PG,27,831,64%,36%,,,,+0.1,+4.6,37,21,12,25,0,3,6,356,21,2,9
2015-16,33,CLE,NBA,PG,41,748,100%,,,,,-4.4,-13.5,32,13,12,24,1,4,0,223,11,1,14
