Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,22,HOU,NBA,SF,14,1,77,5.1,14.5,.355,0.9,4.7,.200,4.2,9.8,.429,2.3,4.7,.500,1.4,3.7,5.1,1.4,0.9,0.9,2.8,6.1,13.6
2003-04,23,HOU,NBA,SF,45,3,516,3.3,9.2,.356,1.6,4.4,.365,1.7,4.8,.348,1.5,2.0,.724,0.6,4.3,4.9,2.1,1.0,1.0,1.6,5.0,9.6
2004-05,24,TOT,NBA,PF-SF,71,6,1341,4.3,11.0,.392,2.0,5.3,.383,2.3,5.8,.400,2.6,3.1,.829,0.6,4.2,4.9,2.0,0.8,0.4,2.0,4.9,13.3
2004-05,24,HOU,NBA,SF,16,2,204,2.6,7.6,.349,1.8,3.7,.476,0.9,3.9,.227,1.6,2.1,.750,0.7,4.6,5.3,1.6,0.2,0.0,0.9,5.3,8.6
2004-05,24,NOH,NBA,PF,55,4,1137,4.6,11.7,.397,2.1,5.5,.371,2.6,6.1,.420,2.8,3.3,.838,0.6,4.2,4.8,2.1,0.9,0.5,2.2,4.8,14.1
2005-06,25,TOT,NBA,PF-SF,36,13,502,3.9,11.2,.346,1.4,5.1,.268,2.5,6.1,.412,2.2,3.2,.682,0.6,3.7,4.3,1.9,1.1,0.4,1.7,4.7,11.3
2005-06,25,NOK,NBA,PF,25,13,405,3.7,11.0,.339,1.5,5.1,.298,2.2,6.0,.373,2.2,3.2,.694,0.4,4.0,4.4,2.0,1.2,0.4,1.8,4.6,11.2
2005-06,25,NJN,NBA,SF,11,0,97,4.5,11.9,.375,0.7,5.2,.143,3.7,6.7,.556,1.9,3.0,.625,1.5,2.6,4.1,1.9,1.1,0.0,1.5,4.8,11.5
2006-07,26,NJN,NBA,SF,76,1,1532,5.3,11.6,.457,2.6,6.2,.423,2.7,5.4,.496,3.1,3.9,.805,0.6,5.3,5.9,1.4,0.7,0.6,1.6,4.3,16.4
2007-08,27,NJN,NBA,PF,75,1,1660,5.3,13.2,.402,2.0,5.7,.359,3.3,7.5,.435,3.3,4.3,.786,1.2,4.4,5.6,1.9,1.0,0.5,1.8,3.9,16.0
