Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,317,5628,.406,15.8,.527,.268,.048,.052,.159,.473,.433,.559,.295,.263,.318,.375,.656,.053,88,.972,.363,.416,0,0
3 seasons,,NJN,NBA,,162,3289,.425,15.5,.524,.283,.048,.045,.148,.476,.462,.575,.333,.333,.327,.384,.745,.062,64,.990,.412,.444,0,0
2 seasons,,"NOH,NOK",NBA,,80,1542,.382,16.2,.528,.242,.047,.071,.169,.472,.408,.521,.348,.200,.349,.353,.491,.043,19,.927,.276,.391,0,0
3 seasons,,HOU,NBA,,75,797,.354,16.2,.544,.248,.053,.044,.199,.456,.339,.549,.000,.111,.220,.372,.474,.029,5,.971,.298,.250,0,0
