Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2002-03,22,HOU,NBA,SF,14,77,,11%,72%,17%,,-9.9,-11.7,4,0,2,7,,2,,6,4,2,3
2003-04,23,HOU,NBA,SF,45,516,,1%,86%,13%,,+3.7,+2.0,10,8,5,27,,2,,73,12,2,9
2004-05,24,TOT,NBA,PF-SF,71,1341,,5%,57%,37%,,-7.7,-7.2,36,22,15,0,,0,,168,0,11,31
2004-05,24,HOU,NBA,SF,16,204,,,93%,7%,,-9.9,-15.4,3,2,0,16,,0,,23,3,0,1
2004-05,24,NOH,NBA,PF,55,1137,,6%,51%,43%,,-7.3,+1.3,33,20,15,66,,7,,145,52,11,30
2005-06,25,TOT,NBA,PF-SF,36,502,,,67%,31%,1%,-0.9,-0.1,8,6,10,0,,0,,63,0,2,6
2005-06,25,NOK,NBA,PF,25,405,,,73%,26%,2%,-0.0,+3.4,8,5,7,22,,1,,50,15,2,5
2005-06,25,NJN,NBA,SF,11,97,,,45%,55%,,-4.7,-6.3,0,1,3,6,,2,,13,3,0,1
2006-07,26,NJN,NBA,SF,76,1532,,,37%,62%,1%,-0.7,-0.2,19,24,26,87,,7,,149,70,11,29
2007-08,27,NJN,NBA,PF,75,1660,,1%,31%,67%,1%,-9.6,-6.7,35,26,24,91,,10,,195,85,13,50
