Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1996-97,21,LAC,NBA,C,77,51,1936,6.4,13.3,.481,0.0,0.1,.250,6.4,13.2,.483,2.4,4.1,.587,5.6,7.2,12.8,1.3,1.3,1.6,2.1,5.7,15.2,,106,108
1997-98,22,LAC,NBA,C,69,38,2067,6.1,13.6,.445,0.0,0.1,.000,6.1,13.6,.446,3.5,5.4,.659,4.5,10.7,15.2,1.4,1.4,2.2,2.0,6.0,15.7,,104,107
1998-99,23,LAC,NBA,C,48,15,1135,5.6,12.3,.458,0.0,0.0,.000,5.6,12.2,.459,3.8,5.5,.692,6.7,10.4,17.1,1.6,1.2,1.7,2.3,7.7,15.1,,110,107
1999-00,24,ATL,NBA,C,75,0,1205,7.8,15.7,.499,0.0,0.1,.333,7.8,15.5,.500,3.8,5.9,.644,5.1,8.2,13.2,0.9,1.3,1.7,2.9,8.8,19.5,,106,106
2000-01,25,ATL,NBA,C,71,46,1988,9.5,21.3,.448,0.0,0.1,.000,9.5,21.2,.449,4.1,5.7,.718,4.7,9.3,14.0,2.3,1.1,1.7,3.3,6.1,23.1,,99,103
2001-02,26,MEM,NBA,C,43,33,1251,9.4,20.5,.459,0.0,0.1,.000,9.4,20.4,.461,2.9,5.2,.569,5.5,11.6,17.1,1.9,1.3,1.0,3.0,5.3,21.7,,96,104
2002-03,27,MEM,NBA,C,70,49,1982,8.5,18.7,.454,0.0,0.1,.000,8.5,18.6,.457,3.8,5.8,.659,4.4,9.4,13.8,2.1,1.3,1.4,2.9,5.5,20.8,,99,106
2003-04,28,MEM,NBA,C,65,46,1674,8.1,18.4,.439,0.0,0.2,.000,8.1,18.2,.442,3.0,4.1,.733,4.5,9.4,14.0,2.2,1.4,1.8,2.4,6.0,19.1,,100,101
2004-05,29,MEM,NBA,C,80,77,2287,7.6,16.2,.469,0.0,0.1,.000,7.6,16.1,.471,3.1,4.7,.662,4.2,10.3,14.5,2.1,1.4,1.6,2.4,6.0,18.3,,103,101
2005-06,30,MEM,NBA,C,78,58,1689,6.4,13.4,.478,0.0,0.1,.000,6.4,13.3,.480,2.2,3.9,.564,4.7,8.3,13.0,1.6,1.7,1.5,2.2,6.6,15.0,,103,100
2006-07,31,ATL,NBA,C,67,31,1035,4.2,9.4,.448,0.0,0.0,,4.2,9.4,.448,0.5,1.6,.281,4.4,6.8,11.1,2.1,1.4,1.4,2.0,10.5,8.9,,95,108
2007-08,32,TOT,NBA,C,18,1,161,2.0,6.9,.286,0.0,0.0,,2.0,6.9,.286,1.0,2.0,.500,2.6,9.8,12.4,1.3,1.0,1.0,1.3,10.1,4.9,,79,108
2007-08,32,ATL,NBA,C,13,1,148,1.8,6.1,.294,0.0,0.0,,1.8,6.1,.294,1.1,2.1,.500,2.5,10.7,13.2,1.1,1.1,1.1,0.7,9.3,4.6,,87,107
2007-08,32,SAC,NBA,C,5,0,13,3.9,15.6,.250,0.0,0.0,,3.9,15.6,.250,0.0,0.0,,3.9,0.0,3.9,3.9,0.0,0.0,7.8,19.5,7.8,,52,118
2008-09,33,CLE,NBA,C,17,2,125,4.3,11.7,.370,0.0,0.0,,4.3,11.7,.370,1.3,3.5,.375,3.0,7.8,10.8,1.3,1.7,2.2,3.9,7.4,10.0,,73,101
