Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1996-97,21,LAC,NBA,C,77,1936,12.5,.504,.008,.305,12.0,16.6,14.2,4.0,1.3,2.4,12.4,14.7,,1.5,1.7,3.2,.079,,-1.9,0.3,-1.5,0.2
1997-98,22,LAC,NBA,C,69,2067,13.6,.490,.004,.395,9.8,23.7,16.7,4.3,1.4,2.8,11.3,15.4,,1.5,1.5,3.1,.071,,-2.6,0.2,-2.4,-0.2
1998-99,23,LAC,NBA,C,48,1135,14.7,.512,.004,.450,14.0,24.2,18.8,4.8,1.2,2.4,13.4,14.4,,1.7,0.5,2.2,.093,,-0.8,-0.5,-1.3,0.2
1999-00,24,ATL,NBA,C,75,1205,13.9,.533,.008,.374,10.6,17.1,13.9,2.9,1.3,2.2,13.6,17.9,,1.3,0.9,2.2,.088,,-1.9,-1.3,-3.2,-0.4
2000-01,25,ATL,NBA,C,71,1988,15.7,.486,.002,.266,10.0,20.0,15.0,8.0,1.1,2.3,12.1,23.2,,1.1,2.0,3.2,.077,,-1.6,-0.1,-1.7,0.1
2001-02,26,MEM,NBA,C,43,1251,14.8,.478,.004,.253,11.6,24.5,18.1,6.5,1.3,1.3,11.8,22.2,,0.0,1.4,1.4,.055,,-3.0,-0.8,-3.8,-0.6
2002-03,27,MEM,NBA,C,70,1982,14.4,.489,.007,.311,9.8,20.0,15.0,6.7,1.3,1.9,11.9,21.0,,1.0,1.5,2.5,.061,,-1.9,-0.5,-2.4,-0.2
2003-04,28,MEM,NBA,C,65,1674,14.0,.474,.009,.224,9.6,20.5,15.0,7.2,1.4,2.5,10.7,19.4,,1.0,2.1,3.2,.092,,-2.1,0.7,-1.3,0.3
2004-05,29,MEM,NBA,C,80,2287,13.9,.501,.004,.290,9.3,22.8,16.1,6.7,1.4,2.4,11.5,17.9,,1.3,3.8,5.2,.108,,-2.4,1.8,-0.6,0.8
2005-06,30,MEM,NBA,C,78,1689,12.2,.496,.005,.288,10.3,18.0,14.2,4.9,1.7,2.2,12.8,15.1,,0.8,3.0,3.7,.106,,-3.0,1.6,-1.3,0.3
2006-07,31,ATL,NBA,C,67,1035,6.6,.439,.000,.175,9.8,15.4,12.6,6.1,1.4,2.1,16.5,10.5,,-0.2,0.9,0.7,.033,,-3.7,0.7,-3.0,-0.2
2007-08,32,TOT,NBA,C,18,161,2.5,.317,.000,.286,5.8,21.6,13.8,3.5,1.0,1.4,14.5,7.8,,-0.2,0.2,0.0,.001,,-7.0,0.1,-6.9,-0.2
2007-08,32,ATL,NBA,C,13,148,3.7,.331,.000,.353,5.5,23.5,14.6,2.8,1.1,1.5,9.2,6.6,,-0.1,0.2,0.1,.028,,-6.5,0.4,-6.1,-0.2
2007-08,32,SAC,NBA,C,5,13,-11.7,.250,.000,.000,9.3,0.0,4.5,11.1,0.0,0.0,33.3,20.6,,-0.1,0.0,-0.1,-0.304,,-12.2,-4.3,-16.5,0.0
2008-09,33,CLE,NBA,C,17,125,4.0,.377,.000,.296,6.9,16.5,11.9,3.5,1.7,3.2,22.8,14.9,,-0.3,0.2,-0.1,-0.022,,-8.4,2.0,-6.4,-0.1
