Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,21,LAC,NBA,C,77,51,1936,4.4,9.1,.481,0.0,0.1,.250,4.4,9.1,.483,1.6,2.8,.587,3.8,4.9,8.8,0.9,0.9,1.1,1.5,3.9,10.4
1997-98,22,LAC,NBA,C,69,38,2067,4.2,9.4,.445,0.0,0.0,.000,4.2,9.4,.446,2.5,3.7,.659,3.1,7.4,10.6,1.0,1.0,1.5,1.4,4.1,10.9
1998-99,23,LAC,NBA,C,48,15,1135,3.8,8.2,.458,0.0,0.0,.000,3.8,8.2,.459,2.6,3.7,.692,4.5,6.9,11.5,1.0,0.8,1.1,1.5,5.1,10.1
1999-00,24,ATL,NBA,C,75,0,1205,5.4,10.8,.499,0.0,0.1,.333,5.3,10.7,.500,2.6,4.0,.644,3.5,5.6,9.1,0.6,0.9,1.2,2.0,6.1,13.4
2000-01,25,ATL,NBA,C,71,46,1988,6.6,14.7,.448,0.0,0.0,.000,6.6,14.6,.449,2.8,3.9,.718,3.3,6.4,9.7,1.6,0.8,1.1,2.3,4.2,16.0
2001-02,26,MEM,NBA,C,43,33,1251,6.4,14.0,.459,0.0,0.1,.000,6.4,13.9,.461,2.0,3.5,.569,3.7,7.9,11.7,1.3,0.9,0.7,2.1,3.6,14.8
2002-03,27,MEM,NBA,C,70,49,1982,5.9,13.0,.454,0.0,0.1,.000,5.9,12.9,.457,2.7,4.1,.659,3.1,6.5,9.6,1.5,0.9,1.0,2.0,3.8,14.5
2003-04,28,MEM,NBA,C,65,46,1674,5.5,12.6,.439,0.0,0.1,.000,5.5,12.5,.442,2.1,2.8,.733,3.1,6.5,9.6,1.5,1.0,1.2,1.7,4.1,13.1
2004-05,29,MEM,NBA,C,80,77,2287,5.0,10.8,.469,0.0,0.0,.000,5.0,10.7,.471,2.1,3.1,.662,2.8,6.9,9.6,1.4,0.9,1.1,1.6,4.0,12.1
2005-06,30,MEM,NBA,C,78,58,1689,4.1,8.7,.478,0.0,0.0,.000,4.1,8.6,.480,1.4,2.5,.564,3.0,5.4,8.4,1.0,1.1,1.0,1.4,4.3,9.7
2006-07,31,ATL,NBA,C,67,31,1035,2.9,6.4,.448,0.0,0.0,,2.9,6.4,.448,0.3,1.1,.281,3.0,4.6,7.5,1.4,1.0,1.0,1.4,7.1,6.0
2007-08,32,TOT,NBA,C,18,1,161,1.3,4.7,.286,0.0,0.0,,1.3,4.7,.286,0.7,1.3,.500,1.8,6.7,8.5,0.9,0.7,0.7,0.9,6.9,3.4
2007-08,32,ATL,NBA,C,13,1,148,1.2,4.1,.294,0.0,0.0,,1.2,4.1,.294,0.7,1.5,.500,1.7,7.3,9.0,0.7,0.7,0.7,0.5,6.3,3.2
2007-08,32,SAC,NBA,C,5,0,13,2.8,11.1,.250,0.0,0.0,,2.8,11.1,.250,0.0,0.0,,2.8,0.0,2.8,2.8,0.0,0.0,5.5,13.8,5.5
2008-09,33,CLE,NBA,C,17,2,125,2.9,7.8,.370,0.0,0.0,,2.9,7.8,.370,0.9,2.3,.375,2.0,5.2,7.2,0.9,1.2,1.4,2.6,4.9,6.6
