Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,629,13579,.426,7.9,.893,.513,.156,.057,.167,.107,.447,.570,.261,.231,.318,.250,.539,.082,210,.918,.363,.236,6,0
6 seasons,,NYK,NBA,,299,6596,.429,8.0,.882,.559,.091,.036,.196,.118,.456,.549,.206,.190,.357,.225,.608,.073,78,1.000,.514,.225,4,0
4 seasons,,WAS,NBA,,256,6163,.432,7.9,.901,.467,.215,.079,.140,.099,.448,.600,.296,.257,.280,.292,.488,.098,129,.875,.226,.290,1,0
1 season,,POR,NBA,,38,350,.296,9.2,.963,.500,.111,.019,.333,.037,.308,.444,.167,.000,.167,.000,.438,.037,2,,.000,,1,0
2 seasons,,HOU,NBA,,36,470,.392,7.1,.875,.592,.125,.033,.125,.125,.429,.549,.000,.000,.400,.133,.489,.008,1,.500,.267,.000,0,0
