Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,21,WAS,NBA,SF,20,1,292,3.7,7.8,.476,0.4,0.7,.500,3.3,7.0,.474,2.0,3.6,.552,3.2,3.9,7.2,2.0,1.0,0.6,2.6,3.5,9.7
2003-04,22,WAS,NBA,PF,82,38,1913,3.3,8.8,.377,0.1,0.6,.167,3.2,8.3,.392,2.0,3.2,.614,3.4,4.6,8.0,1.8,0.9,0.5,2.0,4.0,8.7
2004-05,23,WAS,NBA,SF,77,71,2007,3.6,7.8,.468,0.3,0.9,.314,3.4,6.9,.488,1.8,3.1,.584,2.7,4.0,6.7,2.7,1.2,0.6,2.0,3.7,9.4
2005-06,24,WAS,NBA,PF,77,77,1951,3.5,7.7,.451,0.3,0.9,.320,3.2,6.7,.468,1.8,3.1,.589,3.0,4.0,7.0,2.7,1.1,0.9,1.8,4.1,9.0
2006-07,25,NYK,NBA,SF,55,43,1307,2.6,5.7,.461,0.1,0.6,.100,2.6,5.1,.500,0.9,1.9,.456,3.1,3.5,6.6,1.8,1.2,0.8,1.7,4.1,6.1
2007-08,26,NYK,NBA,SF,73,19,1325,2.9,7.3,.400,0.1,0.7,.160,2.8,6.7,.424,1.3,2.5,.527,3.2,3.4,6.6,1.8,1.0,0.6,1.7,3.6,7.3
2008-09,27,NYK,NBA,SF,56,36,1310,3.3,7.5,.440,0.0,0.3,.083,3.3,7.2,.456,1.5,2.5,.611,3.5,2.8,6.3,2.2,1.3,0.9,1.8,4.2,8.1
2009-10,28,TOT,NBA,PF-SF,70,37,1794,2.8,6.3,.439,0.4,1.4,.296,2.3,4.9,.481,1.5,2.4,.625,2.6,3.2,5.8,2.0,1.2,1.4,1.5,4.1,7.5
2009-10,28,NYK,NBA,PF,52,37,1462,2.5,5.7,.443,0.5,1.5,.323,2.0,4.1,.488,1.5,2.3,.645,2.4,3.1,5.5,2.0,1.3,1.4,1.5,3.9,7.0
2009-10,28,HOU,NBA,SF,18,0,332,3.9,9.1,.429,0.1,1.0,.111,3.8,8.1,.467,1.6,2.9,.556,3.4,3.7,7.0,2.0,1.0,1.4,1.5,5.0,9.5
2010-11,29,TOT,NBA,PF,42,9,601,1.8,5.2,.349,0.1,0.5,.222,1.7,4.6,.364,0.7,1.7,.414,3.7,3.2,6.9,2.2,1.9,1.0,1.3,4.5,4.4
2010-11,29,HOU,NBA,PF,18,0,138,2.9,9.4,.306,0.3,1.6,.167,2.6,7.8,.333,1.0,2.6,.400,5.2,3.9,9.1,2.9,1.8,0.8,1.0,5.5,7.0
2010-11,29,NYK,NBA,PF,24,9,463,1.5,3.9,.380,0.1,0.2,.333,1.4,3.7,.383,0.6,1.5,.421,3.3,3.0,6.3,1.9,1.9,1.1,1.3,4.2,3.7
2011-12,30,NYK,NBA,PF,39,4,729,2.9,7.1,.410,0.1,0.8,.188,2.8,6.3,.438,2.4,3.6,.681,3.4,4.1,7.5,1.3,1.4,1.2,1.4,4.4,8.4
2012-13,31,POR,NBA,PF,38,0,350,1.6,5.6,.296,0.0,0.2,.000,1.6,5.3,.308,1.2,2.4,.522,2.7,3.5,6.2,1.4,0.6,0.6,1.7,6.0,4.5
