Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2002-03,21,WAS,NBA,SF,20,292,,,9%,63%,29%,+6.9,+8.6,7,5,9,11,,3,,36,13,3,4
2003-04,22,WAS,NBA,PF,82,1913,,,22%,74%,4%,-4.2,+3.5,40,33,34,93,,22,,219,73,15,47
2004-05,23,WAS,NBA,SF,77,2007,,,58%,30%,12%,+1.3,+3.3,45,36,33,85,,17,,348,77,18,42
2005-06,24,WAS,NBA,PF,77,1951,,,,78%,22%,+3.0,+2.1,38,32,29,108,,21,,332,81,16,40
2006-07,25,NYK,NBA,SF,55,1307,,,59%,33%,8%,-4.6,-1.8,28,13,20,65,,15,,154,37,9,15
2007-08,26,NYK,NBA,SF,73,1325,,,19%,18%,63%,-2.0,+8.0,31,17,16,67,,9,,149,47,7,16
2008-09,27,NYK,NBA,SF,56,1310,,,29%,25%,46%,-2.8,-0.1,27,20,18,82,,14,,193,39,10,29
2009-10,28,TOT,NBA,PF-SF,70,1794,,,,41%,59%,-0.6,+2.0,32,18,26,0,,0,,241,0,16,31
2009-10,28,NYK,NBA,PF,52,1462,,,,46%,54%,-0.0,+6.0,27,13,22,83,,14,,198,46,11,22
2009-10,28,HOU,NBA,SF,18,332,,,,19%,81%,-3.1,-2.9,5,5,4,32,,1,,43,15,5,9
2010-11,29,TOT,NBA,PF,42,601,,,,32%,68%,+11.2,+10.3,5,10,6,0,,0,,87,0,5,12
2010-11,29,HOU,NBA,PF,18,138,,,,29%,71%,+8.6,+6.7,0,3,1,12,,0,,23,6,2,4
2010-11,29,NYK,NBA,PF,24,463,,,,32%,68%,+11.9,+12.2,5,7,5,28,,3,,64,8,3,8
2011-12,30,NYK,NBA,PF,39,729,,,1%,43%,56%,+2.7,-0.8,11,8,10,40,,3,,66,28,3,20
2012-13,31,POR,NBA,PF,38,350,,,,73%,27%,+2.6,+6.8,6,2,9,31,,8,0,35,9,1,10
