Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,505,15157,20.1,.549,.002,.367,11.2,23.0,17.0,12.9,2.0,1.7,13.3,22.3,,25.9,16.9,42.8,.135,,0.9,1.1,2.0,15.3
5 seasons,,DET,NBA,,378,11818,19.7,.545,.002,.376,11.3,22.8,16.9,12.6,2.0,1.5,13.8,21.9,,19.3,12.8,32.2,.131,,0.9,1.2,2.1,12.3
2 seasons,,MIL,NBA,,127,3339,21.7,.560,.002,.339,10.9,23.7,17.4,14.1,2.0,2.3,11.7,23.7,,6.6,4.0,10.6,.152,,0.9,0.7,1.6,3.1
