Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,504,15144,,,,15%,85%,-3.0,+1.4,343,425,228,605,21,109,8,2553,983,228,591
5 seasons,,DET,NBA,,378,11818,,,,19%,81%,-3.6,+0.5,290,313,186,483,7,92,5,1914,767,171,457
2 seasons,,MIL,NBA,,126,3326,,,,,100%,-0.6,+4.9,53,112,42,122,14,17,3,639,216,57,134
