Player,Sim,1,2,3,4,5,6
Greg Monroe,,7.5,7.0,6.8,6.6,5.9,5.9
Alvan Adams,92.6,7.7,7.6,7.2,7.0,6.3,4.9
Red Rocha,92.6,7.8,7.2,7.0,6.5,5.1,4.6
Byron Beck,90.8,8.1,7.7,6.4,5.7,5.7,5.3
Joakim Noah,88.9,9.0,7.3,6.7,6.4,6.2,3.8
Mychal Thompson,87.9,8.2,6.9,6.1,5.4,5.3,4.4
Clifford Ray,87.4,8.7,8.2,8.1,7.0,6.7,5.7
Tree Rollins,83.1,9.2,7.3,6.4,6.4,5.0,2.6
Billy Paultz,83.0,9.0,8.9,8.7,7.0,5.6,5.0
Nate Thurmond,82.4,7.2,6.5,6.1,5.2,4.3,3.5
Arvydas Sabonis,82.3,9.7,8.4,7.5,7.1,5.8,3.7
