Turnover Pct
2000-01 NBA 8.9 (6th)
2003-04 NBA 7.2 (3rd)
2004-05 NBA 8.2 (7th)
2005-06 NBA 7.8 (7th)
2006-07 NBA 7.5 (5th)
2007-08 NBA 6.6 (3rd)
2008-09 NBA 7.1 (5th)
2009-10 NBA 7.2 (2nd)
2010-11 NBA 7.3 (5th)
2011-12 NBA 7.2 (7th)
2012-13 NBA 7.7 (6th)
Career NBA 8.2 (4th)
Career 8.2 (4th)
