Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,993,35024,,1%,39%,58%,2%,-1.9,+3.2,684,478,371,1206,0,201,2,3697,1698,455,761
6 seasons,,WAS,NBA,,421,16307,,1%,27%,71%,2%,-0.3,+6.5,291,214,153,625,0,90,0,1763,854,217,318
3 seasons,,GSW,NBA,,246,9653,,1%,66%,32%,1%,-5.6,+0.8,220,175,142,287,0,85,0,1051,540,132,242
3 seasons,,CLE,NBA,,146,4804,,1%,15%,81%,3%,-5.6,+0.2,93,59,45,218,0,26,0,588,241,66,106
1 season,,DAL,NBA,,82,2376,,2%,72%,26%,1%,+5.7,+2.1,46,19,16,92,0,11,0,162,122,23,62
1 season,,LAL,NBA,,76,1636,,1%,33%,64%,2%,+1.6,-0.0,32,10,11,76,0,5,1,115,60,15,30
1 season,,LAC,NBA,,22,248,,,,99%,1%,+11.6,+4.8,2,1,4,18,0,1,1,18,11,2,3
