Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,375,9357,.435,7.1,1.000,.199,.543,.236,.022,.000,.435,.594,.451,.286,.188,,.583,.054,145,,,,0,0
3 seasons,,LAC,NBA,,198,6064,.433,7.1,1.000,.191,.566,.216,.027,.000,.433,.598,.450,.267,.204,,.560,.059,112,,,,0,0
3 seasons,,MIN,NBA,,137,2892,.443,7.2,1.000,.214,.491,.286,.010,.000,.443,.584,.450,.336,.125,,.656,.043,30,,,,0,0
2 seasons,,BOS,NBA,,40,401,.429,6.7,1.000,.253,.516,.209,.022,.000,.429,.609,.489,.105,.000,,.410,.033,3,,,,0,0
