Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,23,BRK,NBA,C,70,1275,.659,2.9,.990,.785,.189,.013,.003,.010,.666,.759,.333,.000,.000,.000,.814,.404,116,,.000,,2,0
2014-15,24,BRK,NBA,C,82,1743,.573,2.6,.994,.744,.233,.012,.004,.006,.576,.646,.377,.167,.500,.000,.682,.243,108,,.000,,3,0
2015-16,25,POR,NBA,C,82,2084,.516,3.6,.992,.619,.282,.058,.033,.008,.520,.631,.342,.333,.294,.000,.689,.184,86,,.000,,2,0
2016-17,26,POR,NBA,C,50,1399,.531,5.4,.988,.594,.197,.087,.111,.012,.538,.664,.390,.389,.239,.000,.751,.212,85,,.000,,4,0
