Player,Sim,1,2,3,4,5,6,7
Mason Plumlee,,6.1,4.8,4.7,,,,
Maurice Stokes,94.0,6.0,5.5,4.5,,,,
Dino Radja,91.8,5.9,4.5,4.0,-0.2,,,
George Stone,86.2,4.6,4.6,4.5,0.2,,,
Willie Murrell,82.6,7.0,4.6,3.1,,,,
Bones McKinney,81.4,7.1,4.9,3.3,0.2,0.0,-0.2,
Sly Williams,78.5,5.1,4.2,3.8,0.5,-0.1,-0.1,-0.2
Cody Zeller,78.5,6.3,3.8,2.6,,,,
Jack Kerris,78.4,5.9,5.7,4.1,2.1,,,
Bob Lavoy,78.1,5.8,5.8,3.4,1.0,,,
Michael Brooks,77.2,4.9,4.7,4.5,2.4,0.0,0.0,
