Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,284,6501,,,,12%,88%,-1.2,+0.5,114,172,130,345,28,95,11,1325,488,105,199
2 seasons,,BRK,NBA,,152,3018,,,,25%,75%,-3.9,-3.0,49,64,70,171,5,49,0,310,258,56,99
2 seasons,,POR,NBA,,132,3483,,,,1%,99%,+1.2,+3.6,65,108,60,174,23,46,11,1015,230,49,100
