Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,23,ORL,NBA,SG,21,16,550,67,154,.435,12,44,.273,55,110,.500,.474,23,26,.885,6,33,39,27,19,3,20,42,169
2012-13,27,BOS,NBA,SG,4,0,39,1,5,.200,0,2,.000,1,3,.333,.200,4,4,1.000,0,2,2,1,2,0,0,3,6
2013-14,28,MEM,NBA,SG,7,7,224,25,60,.417,6,19,.316,19,41,.463,.467,14,18,.778,3,11,14,11,5,2,6,20,70
2014-15,29,MEM,NBA,SG,11,11,367,55,100,.550,14,30,.467,41,70,.586,.620,22,23,.957,3,25,28,24,12,0,13,24,146
2015-16,30,CHO,NBA,SG,7,7,257,21,51,.412,4,9,.444,17,42,.405,.451,14,15,.933,5,15,20,9,6,3,5,19,60
