Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,50,1437,4%,73%,23%,,,-1.4,-3.2,16,13,15,51,2,5,2,162,28,7,23
1 season,,ORL,NBA,,21,550,6%,93%,1%,,,+3.9,+2.5,7,6,7,21,0,2,0,64,9,3,10
2 seasons,,MEM,NBA,,18,591,4%,55%,42%,,,-2.9,-5.4,8,5,6,23,0,2,2,75,10,3,10
1 season,,CHO,NBA,,7,257,,74%,26%,,,-6.6,-8.5,1,2,2,6,1,1,0,21,7,1,3
1 season,,BOS,NBA,,4,39,3%,67%,30%,,,-20.0,-15.7,0,0,0,1,1,0,0,2,2,0,0
