Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,23,ORL,NBA,SG,77,42,1939,243,540,.450,82,203,.404,161,337,.478,.526,78,94,.830,18,160,178,91,76,14,69,157,646
2009-10,24,NJN,NBA,SG,71,66,2375,338,775,.436,76,225,.338,262,550,.476,.485,133,153,.869,60,192,252,121,93,20,76,130,885
2010-11,25,HOU,NBA,SG,81,1,1723,253,576,.439,71,174,.408,182,402,.453,.501,95,120,.792,51,158,209,100,58,18,68,102,672
2011-12,26,HOU,NBA,SG,58,26,1757,251,580,.433,87,217,.401,164,363,.452,.508,71,86,.826,26,133,159,88,68,22,64,106,660
2012-13,27,BOS,NBA,SG,78,39,1941,246,530,.464,58,156,.372,188,374,.503,.519,62,72,.861,31,159,190,143,89,21,84,139,612
2013-14,28,TOT,NBA,SG,79,47,1973,295,614,.480,72,194,.371,223,420,.531,.539,99,112,.884,29,158,187,115,65,28,73,127,761
2013-14,28,BOS,NBA,SG,30,0,504,90,183,.492,23,52,.442,67,131,.511,.555,18,22,.818,8,41,49,32,20,9,25,37,221
2013-14,28,MEM,NBA,SG,49,47,1469,205,431,.476,49,142,.345,156,289,.540,.532,81,90,.900,21,117,138,83,45,19,48,90,540
2014-15,29,MEM,NBA,SG,77,74,2354,288,643,.448,90,224,.402,198,419,.473,.518,111,129,.860,21,157,178,151,75,12,78,129,777
2015-16,30,TOT,NBA,SG,79,65,2334,290,639,.454,82,217,.378,208,422,.493,.518,99,118,.839,29,176,205,136,85,28,72,134,761
2015-16,30,MEM,NBA,SG,51,37,1489,192,419,.458,51,138,.370,141,281,.502,.519,76,92,.826,19,99,118,76,52,16,49,79,511
2015-16,30,CHO,NBA,SG,28,28,845,98,220,.445,31,79,.392,67,141,.475,.516,23,26,.885,10,77,87,60,33,12,23,55,250
2016-17,31,NYK,NBA,SG,46,43,1438,178,400,.445,66,160,.413,112,240,.467,.528,42,48,.875,36,113,149,90,41,15,32,85,464
