Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1992-93,22,DAL,NBA,SF,28,28,938,9.5,24.0,.395,1.1,3.8,.288,8.4,20.2,.415,3.5,4.7,.739,2.2,4.1,6.3,6.7,2.1,0.6,5.9,4.1,23.5,,88,115
1993-94,23,DAL,NBA,SG,82,82,3066,10.6,23.7,.445,0.3,1.0,.283,10.3,22.7,.452,4.7,5.7,.821,2.8,3.6,6.4,6.2,1.4,0.4,5.5,2.7,26.1,,97,113
1994-95,24,DAL,NBA,SG,51,51,1982,12.4,26.2,.472,0.9,2.8,.318,11.5,23.4,.490,7.8,9.7,.805,3.1,3.6,6.6,4.9,0.7,0.3,4.1,2.4,33.5,,113,115
1995-96,25,DAL,NBA,SG,82,82,2820,10.1,23.3,.435,2.2,5.9,.363,8.0,17.4,.459,6.2,7.5,.825,3.1,4.2,7.3,4.2,0.8,0.4,3.4,2.9,28.6,,111,115
1996-97,26,TOT,NBA,SG-SF,77,77,2831,8.3,19.3,.431,1.6,4.6,.348,6.7,14.7,.458,4.7,5.8,.813,2.5,5.2,7.7,5.9,1.6,0.6,3.9,3.6,23.0,,106,111
1996-97,26,DAL,NBA,SG,46,46,1676,8.4,18.9,.442,1.5,4.5,.331,6.9,14.4,.477,4.8,6.0,.787,2.6,4.7,7.3,5.0,1.8,0.5,3.4,3.6,23.0,,106,110
1996-97,26,NJN,NBA,SF,31,31,1155,8.3,19.8,.417,1.8,4.9,.370,6.5,15.0,.432,4.7,5.5,.852,2.3,6.0,8.3,7.2,1.3,0.8,4.5,3.6,23.0,,105,111
1997-98,27,TOT,NBA,SG,79,78,3046,8.3,19.2,.430,1.1,3.3,.319,7.2,15.9,.453,4.0,4.9,.812,2.3,4.7,6.9,6.6,1.4,0.1,4.6,3.2,21.5,,99,109
1997-98,27,PHI,NBA,SG,48,47,1788,7.3,15.9,.460,1.2,3.3,.348,6.1,12.6,.489,3.7,4.6,.818,2.0,4.7,6.7,6.6,1.2,0.2,4.3,3.3,19.5,,103,109
1997-98,27,GSW,NBA,SG,31,31,1258,9.6,23.9,.402,0.9,3.3,.278,8.7,20.6,.422,4.3,5.3,.805,2.5,4.7,7.2,6.6,1.6,0.1,4.9,3.1,24.4,,94,108
1998-99,28,POR,NBA,SG,49,9,1175,7.0,16.9,.411,1.1,4.1,.278,5.8,12.8,.454,3.9,4.6,.842,1.6,5.6,7.3,5.9,2.0,0.3,3.8,3.7,19.0,,100,99
1999-00,29,ATL,NBA,SF,79,76,2767,9.6,23.4,.411,2.2,5.7,.386,7.4,17.6,.418,3.5,4.0,.877,1.9,5.5,7.4,4.3,1.1,0.2,3.5,3.2,24.9,,101,110
2000-01,30,TOT,NBA,SF,56,40,1690,7.4,19.6,.378,0.8,2.5,.325,6.6,17.1,.386,4.3,5.2,.822,1.6,5.3,7.0,5.1,1.6,0.3,4.0,4.3,20.0,,91,107
2000-01,30,ATL,NBA,SF,17,14,550,7.3,20.6,.355,1.5,3.6,.421,5.8,17.0,.341,6.9,8.1,.859,1.6,5.9,7.5,4.7,1.8,0.4,4.6,4.0,23.1,,94,105
2000-01,30,CLE,NBA,SF,39,26,1140,7.5,19.2,.390,0.5,1.9,.238,7.0,17.2,.408,3.0,3.9,.786,1.7,5.0,6.7,5.2,1.6,0.3,3.8,4.5,18.5,,89,107
2001-02,31,MIA,NBA,SF,55,19,1825,7.2,16.2,.442,1.1,2.4,.469,6.0,13.7,.438,2.3,2.6,.862,1.6,7.1,8.7,4.2,1.3,0.4,3.2,4.4,17.7,,97,102
2002-03,32,SAC,NBA,SF,63,0,1309,7.8,17.8,.442,1.2,2.7,.451,6.6,15.0,.440,1.8,2.1,.855,3.2,6.8,10.1,4.5,1.2,0.2,3.1,5.1,18.7,,100,102
2003-04,33,HOU,NBA,SF,80,80,3119,6.7,15.8,.424,2.8,7.1,.400,3.9,8.7,.444,1.9,2.2,.843,0.9,7.6,8.5,4.0,1.5,0.4,3.1,4.0,18.1,,101,100
2004-05,34,TOT,NBA,SF,64,27,1987,6.5,15.2,.426,3.2,7.7,.414,3.3,7.5,.439,1.4,1.5,.931,0.9,6.2,7.0,4.8,0.9,0.1,3.0,4.0,17.6,,105,107
2004-05,34,HOU,NBA,SF,24,24,990,6.4,15.5,.417,2.9,8.0,.367,3.5,7.4,.471,1.6,1.8,.909,0.5,5.7,6.3,4.7,1.3,0.1,3.1,3.7,17.5,,101,104
2004-05,34,PHO,NBA,SF,40,3,997,6.5,15.0,.435,3.4,7.4,.459,3.1,7.6,.411,1.2,1.3,.960,1.2,6.6,7.7,4.9,0.6,0.2,3.0,4.3,17.7,,109,110
2005-06,35,TOT,NBA,SF,40,1,512,4.6,15.8,.294,1.8,7.3,.243,2.9,8.5,.337,0.9,1.3,.692,1.1,6.4,7.5,3.5,1.2,0.6,3.5,5.0,11.9,,73,107
2005-06,35,PHO,NBA,SF,27,1,420,4.5,15.4,.295,1.7,7.5,.222,2.9,7.9,.364,1.1,1.6,.692,1.3,6.3,7.6,3.7,1.2,0.7,3.6,5.5,11.8,,74,107
2005-06,35,LAL,NBA,SF,13,0,92,5.2,17.8,.290,2.3,6.3,.364,2.9,11.5,.250,0.0,0.0,,0.0,6.9,6.9,2.3,1.1,0.0,2.9,2.9,12.6,,71,108
