Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,885,650,29067,4811,11247,.428,881,2413,.365,3930,8834,.445,.467,2187,2651,.825,1190,2962,4152,2851,726,188,2179,1972,12690
5 seasons,,DAL,NBA,,289,289,10482,2134,4820,.443,240,715,.336,1894,4105,.461,.468,1152,1425,.808,585,822,1407,1087,259,85,907,611,5660
2 seasons,,HOU,NBA,,104,104,4109,500,1183,.423,216,552,.391,284,631,.450,.514,137,160,.856,62,540,602,312,109,24,231,294,1353
2 seasons,,ATL,NBA,,96,90,3317,584,1452,.402,133,341,.390,451,1111,.406,.448,259,297,.872,118,355,473,280,76,14,233,209,1560
2 seasons,,PHO,NBA,,67,4,1417,168,428,.393,82,211,.389,86,217,.396,.488,33,38,.868,34,184,218,128,22,10,89,132,451
1 season,,SAC,NBA,,63,0,1309,204,462,.442,32,71,.451,172,391,.440,.476,47,55,.855,84,178,262,118,31,4,80,132,487
1 season,,MIA,NBA,,55,19,1825,238,538,.442,38,81,.469,200,457,.438,.478,75,87,.862,54,236,290,140,42,14,106,145,589
1 season,,POR,NBA,,49,9,1175,152,370,.411,25,90,.278,127,280,.454,.445,85,101,.842,36,123,159,128,43,6,82,80,414
1 season,,PHI,NBA,,48,47,1788,246,535,.460,39,112,.348,207,423,.489,.496,126,154,.818,69,158,227,223,41,6,145,112,657
1 season,,CLE,NBA,,39,26,1140,162,415,.390,10,42,.238,152,373,.408,.402,66,84,.786,36,109,145,113,34,6,82,97,400
1 season,,GSW,NBA,,31,31,1258,230,572,.402,22,79,.278,208,493,.422,.421,103,128,.805,61,112,173,158,38,2,118,74,585
1 season,,NJN,NBA,,31,31,1155,184,441,.417,40,108,.370,144,333,.432,.463,104,122,.852,51,133,184,160,29,17,101,81,512
1 season,,LAL,NBA,,13,0,92,9,31,.290,4,11,.364,5,20,.250,.355,0,0,,0,12,12,4,2,0,5,5,22
