Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,885,650,32.8,5.4,12.7,.428,1.0,2.7,.365,4.4,10.0,.445,.467,2.5,3.0,.825,1.3,3.3,4.7,3.2,0.8,0.2,2.5,2.2,14.3
5 seasons,,DAL,NBA,,289,289,36.3,7.4,16.7,.443,0.8,2.5,.336,6.6,14.2,.461,.468,4.0,4.9,.808,2.0,2.8,4.9,3.8,0.9,0.3,3.1,2.1,19.6
2 seasons,,HOU,NBA,,104,104,39.5,4.8,11.4,.423,2.1,5.3,.391,2.7,6.1,.450,.514,1.3,1.5,.856,0.6,5.2,5.8,3.0,1.0,0.2,2.2,2.8,13.0
2 seasons,,ATL,NBA,,96,90,34.6,6.1,15.1,.402,1.4,3.6,.390,4.7,11.6,.406,.448,2.7,3.1,.872,1.2,3.7,4.9,2.9,0.8,0.1,2.4,2.2,16.3
2 seasons,,PHO,NBA,,67,4,21.1,2.5,6.4,.393,1.2,3.1,.389,1.3,3.2,.396,.488,0.5,0.6,.868,0.5,2.7,3.3,1.9,0.3,0.1,1.3,2.0,6.7
1 season,,SAC,NBA,,63,0,20.8,3.2,7.3,.442,0.5,1.1,.451,2.7,6.2,.440,.476,0.7,0.9,.855,1.3,2.8,4.2,1.9,0.5,0.1,1.3,2.1,7.7
1 season,,MIA,NBA,,55,19,33.2,4.3,9.8,.442,0.7,1.5,.469,3.6,8.3,.438,.478,1.4,1.6,.862,1.0,4.3,5.3,2.5,0.8,0.3,1.9,2.6,10.7
1 season,,POR,NBA,,49,9,24.0,3.1,7.6,.411,0.5,1.8,.278,2.6,5.7,.454,.445,1.7,2.1,.842,0.7,2.5,3.2,2.6,0.9,0.1,1.7,1.6,8.4
1 season,,PHI,NBA,,48,47,37.3,5.1,11.1,.460,0.8,2.3,.348,4.3,8.8,.489,.496,2.6,3.2,.818,1.4,3.3,4.7,4.6,0.9,0.1,3.0,2.3,13.7
1 season,,CLE,NBA,,39,26,29.2,4.2,10.6,.390,0.3,1.1,.238,3.9,9.6,.408,.402,1.7,2.2,.786,0.9,2.8,3.7,2.9,0.9,0.2,2.1,2.5,10.3
1 season,,GSW,NBA,,31,31,40.6,7.4,18.5,.402,0.7,2.5,.278,6.7,15.9,.422,.421,3.3,4.1,.805,2.0,3.6,5.6,5.1,1.2,0.1,3.8,2.4,18.9
1 season,,NJN,NBA,,31,31,37.3,5.9,14.2,.417,1.3,3.5,.370,4.6,10.7,.432,.463,3.4,3.9,.852,1.6,4.3,5.9,5.2,0.9,0.5,3.3,2.6,16.5
1 season,,LAL,NBA,,13,0,7.1,0.7,2.4,.290,0.3,0.8,.364,0.4,1.5,.250,.355,0.0,0.0,,0.0,0.9,0.9,0.3,0.2,0.0,0.4,0.4,1.7
