Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,19,85,9.0,.506,.450,.200,7.0,10.0,8.4,3.7,1.3,1.9,12.1,13.6,,0.0,0.1,0.1,.055,,-3.5,-1.6,-5.0,-0.1
1 season,,NJN,NBA,,11,61,6.7,.437,.643,.143,5.8,12.0,8.9,2.6,1.8,1.3,11.8,13.0,,0.0,0.1,0.0,.036,,-4.5,-0.8,-5.3,-0.1
1 season,,CLE,NBA,,5,12,6.6,.333,.000,.000,0.0,9.8,4.7,12.7,0.0,6.6,0.0,11.3,,0.0,0.0,0.0,.023,,-7.6,1.0,-6.6,0.0
1 season,,POR,NBA,,3,12,23.1,.902,.000,.667,20.0,0.0,9.9,0.0,0.0,0.0,20.5,19.3,,0.0,0.0,0.0,.180,,5.6,-8.0,-2.4,0.0
