Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,126,3001,612,1423,85,295,337,504,,910,215,193,89,201,271,1646,.430,.288,.669,31.3,13.1,7.2,1.7
