Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,619,11213,12.0,.534,.141,.318,9.0,14.1,11.5,6.5,2.0,1.5,12.3,12.9,,12.7,11.9,24.7,.106,,-0.8,1.0,0.3,6.4
4 seasons,,DEN,NBA,,243,5346,12.2,.556,.151,.317,9.0,14.1,11.6,6.5,2.0,1.6,12.9,12.5,,6.4,6.4,12.8,.115,,-0.5,1.4,0.9,3.9
5 seasons,,DAL,NBA,,241,4092,13.5,.545,.064,.368,10.0,14.1,12.1,5.4,2.0,1.6,10.5,12.8,,7.1,4.1,11.1,.130,,0.1,0.9,1.0,3.1
2 seasons,,CHA,NBA,,53,642,7.1,.445,.463,.110,4.5,12.9,8.6,7.9,2.5,1.2,12.3,11.8,,-0.2,0.6,0.4,.026,,-3.0,0.5,-2.6,-0.1
1 season,,GSW,NBA,,42,610,9.9,.456,.087,.262,9.0,12.1,10.5,9.4,1.5,1.2,14.3,16.2,,0.0,0.5,0.4,.034,,-3.5,0.0,-3.5,-0.2
2 seasons,,NJN,NBA,,40,523,7.4,.451,.331,.268,6.4,17.5,11.8,10.4,1.9,0.9,17.4,15.3,,-0.5,0.5,0.0,.000,,-3.8,0.0,-3.8,-0.2
