Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,24,DAL,NBA,PF,40,4,10.8,1.5,2.8,.523,0.0,0.1,.333,1.4,2.7,.528,.527,0.4,0.8,.424,1.0,1.4,2.4,0.7,0.3,0.2,0.4,1.2,3.3
2001-02,25,DAL,NBA,PF,62,11,21.9,2.4,4.8,.500,0.0,0.0,.000,2.4,4.8,.503,.500,1.6,2.4,.676,2.4,3.1,5.5,0.6,0.9,0.5,0.6,2.5,6.5
2002-03,26,DAL,NBA,SF,48,12,23.0,2.7,4.8,.558,0.0,0.0,.000,2.7,4.8,.561,.558,1.3,1.9,.681,1.9,2.8,4.6,1.0,0.8,0.5,0.5,2.7,6.7
2003-04,27,DAL,NBA,SF,58,7,12.4,1.2,2.8,.444,0.0,0.1,.500,1.2,2.7,.443,.451,0.5,0.8,.652,1.2,1.5,2.7,0.4,0.6,0.3,0.5,1.6,3.0
2004-05,28,TOT,NBA,PF,68,4,17.4,2.1,4.7,.450,0.1,0.3,.286,2.0,4.4,.462,.460,0.9,1.3,.637,1.5,2.1,3.6,1.0,0.6,0.4,0.9,2.2,5.2
2004-05,28,GSW,NBA,PF,42,4,14.5,1.7,4.1,.407,0.1,0.4,.400,1.5,3.7,.408,.424,0.7,1.1,.644,1.3,1.5,2.8,0.9,0.4,0.2,0.8,1.7,4.2
2004-05,28,DEN,NBA,PF,26,0,22.1,2.9,5.8,.500,0.0,0.2,.000,2.9,5.5,.521,.500,1.1,1.8,.630,1.9,2.9,4.8,1.1,0.9,0.5,1.1,3.0,6.9
2005-06,29,DEN,NBA,PF,64,3,22.6,2.0,4.7,.422,0.1,0.2,.333,1.9,4.5,.426,.429,1.4,1.8,.781,2.0,3.1,5.1,0.8,0.8,0.5,0.8,2.6,5.4
2006-07,30,DEN,NBA,PF,75,36,22.1,2.7,4.7,.576,0.0,0.2,.083,2.7,4.6,.594,.578,1.2,1.6,.715,1.7,2.4,4.1,0.9,1.0,0.3,0.7,2.8,6.6
2007-08,31,DEN,NBA,PF,78,3,21.3,2.2,4.7,.473,0.7,1.9,.361,1.6,2.8,.548,.545,0.8,1.1,.708,1.4,2.9,4.3,1.2,0.9,0.5,0.8,2.6,5.9
2008-09,32,NJN,NBA,PF,27,0,11.8,1.2,2.7,.446,0.2,0.9,.200,1.0,1.8,.571,.480,0.3,0.8,.364,0.6,1.9,2.5,0.7,0.4,0.1,0.7,1.9,2.9
2009-10,33,TOT,NBA,PF,46,5,14.9,1.3,3.2,.425,0.4,1.4,.297,0.9,1.8,.524,.490,0.3,0.5,.583,0.7,1.8,2.5,0.6,0.6,0.3,0.5,2.0,3.4
2009-10,33,NJN,NBA,PF,13,2,15.7,1.5,4.1,.377,0.2,1.3,.176,1.3,2.8,.472,.406,0.5,0.9,.500,0.9,2.0,2.9,1.2,0.7,0.2,0.9,2.5,3.8
2009-10,33,DAL,NBA,PF,33,3,14.6,1.3,2.8,.452,0.5,1.4,.340,0.8,1.4,.565,.538,0.2,0.4,.667,0.7,1.7,2.3,0.4,0.5,0.4,0.4,1.8,3.3
2010-11,34,CHA,NBA,PF,31,0,12.0,0.8,2.3,.361,0.4,1.1,.324,0.5,1.2,.395,.438,0.2,0.4,.545,0.5,1.0,1.4,0.6,0.4,0.2,0.4,1.7,2.2
2011-12,35,CHA,NBA,PF,22,0,12.3,1.1,2.9,.375,0.4,1.3,.276,0.7,1.6,.457,.438,0.1,0.2,.500,0.5,1.8,2.3,0.5,0.9,0.2,0.3,1.8,2.6
