Player,Sim,1,2,3,4,5,6,7
Matthew Dellavedova,,3.8,2.1,1.9,,,,
Stan Stutz,83.7,3.9,1.7,1.1,,,,
Mike Butler,83.2,3.1,2.3,1.6,0.1,,,
Butch Van Breda Kolff,81.8,4.4,2.5,2.3,0.2,,,
Al Butler,81.3,4.1,2.1,1.1,-0.3,,,
Billy Ray Bates,79.7,3.6,2.4,0.9,0.0,,,
Andre Roberson,79.2,3.4,2.1,0.8,,,,
Jeremy Lamb,78.9,3.3,2.7,1.6,0.2,,,
Roger Phegley,78.1,3.7,2.6,1.6,0.8,0.0,-0.1,
Jim Les,77.7,3.6,2.3,1.3,0.3,0.3,0.2,0.1
Dennis Hopson,77.5,3.1,2.1,1.7,0.5,-0.3,,
