Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014-15,24,CLE,NBA,SG,20,7,497,3.4,9.9,.346,1.7,5.5,.316,1.7,4.3,.383,1.8,2.3,.781,0.7,2.2,3.0,3.8,0.7,0.0,2.5,3.8,10.4
2015-16,25,CLE,NBA,PG,20,0,241,3.9,11.1,.351,1.2,4.6,.258,2.7,6.4,.419,2.7,3.6,.750,0.6,1.6,2.2,8.4,0.1,0.1,2.1,4.6,11.7
