Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,82,505,13%,40%,43%,4%,,-12.1,-15.2,12,6,11,20,0,7,0,41,16,3,18
2 seasons,,DAL,NBA,,44,291,,39%,60%,1%,,-13.5,-21.9,7,4,7,16,0,6,0,23,14,1,10
2 seasons,,NJN,NBA,,34,185,22%,46%,23%,8%,,-9.8,-5.8,4,1,2,12,0,2,0,16,8,2,8
1 season,,MIN,NBA,,4,29,83%,17%,,,,-12.6,-5.6,1,1,2,1,0,2,0,2,0,0,0
