Player,Sim,1,2,3,4
Josh Davis,,0.5,0.3,0.0,0.0
Gene James,78.9,0.5,0.3,0.1,
Mike Harris,78.6,0.5,0.5,0.0,-0.1
Anthony Cook,75.4,0.5,0.4,0.1,0.1
Scott Roth,70.8,0.7,0.3,0.1,
Ron Grandison,69.6,0.6,0.5,0.0,0.0
Roderick McDonald,67.1,0.5,0.5,0.2,
Jamie Watson,66.8,0.8,0.3,0.1,0.0
Anthony Frederick,66.3,0.5,0.2,0.0,
Pape Sow,64.0,0.6,0.2,0.1,
Daniel Orton,63.6,0.5,0.3,0.3,
