Season,Team,Lg,Salary
2011-12,New Orleans Hornets,NBA,"$328,444"
2012-13,New Orleans Hornets,NBA,"$762,195"
2013-14,New Orleans Pelicans,NBA,"$884,293"
2014-15,New York Knicks,NBA,"$403,784"
2015-16,New York Knicks,NBA,"$1,650,000"
