Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,257,4648,,3%,66%,30%,1%,-6.1,-0.4,63,60,64,143,2,17,8,389,121,40,104
3 seasons,,NYK,NBA,,129,2880,,1%,70%,28%,1%,-6.0,-0.3,49,41,40,97,1,16,6,271,93,26,51
3 seasons,,"NOH,NOP",NBA,,106,1318,,2%,55%,43%,,-4.8,-0.6,7,15,18,72,1,9,2,70,54,11,38
1 season,,OKC,NBA,,22,450,1%,15%,79%,5%,,-12.6,-16.4,7,4,0,11,0,0,1,48,14,3,15
