Player,Sim,1,2,3,4,5
Lance Thomas,,1.7,1.2,1.2,-0.1,-0.4
Aaron Williams,87.7,1.7,1.1,1.1,-0.1,-0.1
Dominic McGuire,80.8,1.7,1.5,0.9,0.0,-0.2
Jerry Chambers,77.9,1.5,1.4,1.1,0.0,0.0
Brian Scalabrine,74.8,1.7,1.4,1.0,0.3,-0.1
Russ Schoene,72.3,1.8,1.7,1.3,-0.2,
Keith Lee,71.3,1.9,1.1,0.8,,
Charles Pittman,70.9,1.7,1.5,0.9,0.1,
Cliff Meely,70.4,1.8,1.2,1.0,0.4,0.2
Tim Kempton,70.4,1.3,1.3,1.0,0.1,-0.1
Derrick Brown,67.9,2.3,1.3,1.0,,
