Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2002-03,25,TOT,NBA,SG-SF,76,62,2148,8.4,19.3,.436,2.0,6.0,.341,6.4,13.3,.478,3.6,4.4,.820,0.9,4.9,5.7,3.3,1.3,0.2,3.5,3.8,22.5,,99,109
2002-03,25,MEM,NBA,SG,49,35,1187,9.0,20.9,.433,2.0,5.7,.354,7.0,15.2,.463,3.8,4.7,.822,0.8,3.9,4.7,3.1,1.0,0.3,4.1,4.5,23.9,,95,112
2002-03,25,ORL,NBA,SF,27,27,961,7.7,17.4,.440,2.1,6.4,.328,5.6,11.1,.505,3.3,4.1,.816,1.0,6.0,7.0,3.6,1.6,0.1,2.7,3.0,20.8,,105,106
2003-04,26,TOT,NBA,SF-SG,73,43,2041,8.3,19.0,.436,1.6,4.0,.395,6.7,15.0,.448,3.5,4.1,.854,1.3,4.6,5.9,3.2,1.5,0.4,2.7,3.8,21.7,,104,111
2003-04,26,ORL,NBA,SF,48,25,1435,6.9,15.7,.440,1.7,4.2,.407,5.2,11.6,.452,2.5,3.0,.827,1.4,4.7,6.0,2.9,1.5,0.4,2.3,3.6,18.0,,104,112
2003-04,26,UTA,NBA,SG,25,18,606,11.7,27.2,.431,1.3,3.6,.359,10.4,23.6,.442,6.2,7.0,.883,1.3,4.4,5.7,3.8,1.4,0.5,3.7,4.2,30.9,,103,106
2004-05,27,UTA,NBA,SG,81,44,1660,9.3,20.7,.448,1.2,3.4,.362,8.0,17.2,.465,3.6,4.5,.810,0.8,5.1,6.0,4.5,1.5,0.4,2.9,5.1,23.4,,103,111
2005-06,28,UTA,NBA,SG,37,36,956,9.5,21.9,.433,1.0,3.4,.305,8.5,18.5,.457,2.5,3.3,.754,0.9,3.1,4.0,3.6,0.9,0.2,3.6,5.0,22.5,,93,112
2006-07,29,UTA,NBA,SG,61,6,1188,7.8,16.8,.462,2.3,5.4,.426,5.5,11.4,.479,3.1,3.8,.816,1.1,4.6,5.7,2.8,1.2,0.2,2.8,5.4,21.0,,107,110
2007-08,30,TOT,NBA,SG,56,0,831,8.1,18.4,.440,2.2,6.0,.364,5.9,12.4,.478,1.4,1.6,.885,1.0,4.9,5.9,3.8,1.5,0.2,3.2,5.0,19.8,,98,110
2007-08,30,UTA,NBA,SG,22,0,279,7.6,18.8,.402,2.2,6.3,.353,5.4,12.6,.426,0.2,0.2,1.000,1.1,4.6,5.7,3.0,2.4,0.2,3.9,4.4,17.5,,85,107
2007-08,30,PHI,NBA,SG,12,0,110,6.3,19.8,.317,2.4,7.2,.333,3.9,12.5,.308,2.9,3.9,.750,0.5,6.3,6.8,5.3,1.4,0.5,3.9,4.3,17.9,,86,108
2007-08,30,PHO,NBA,SG,22,0,442,8.9,17.9,.497,2.1,5.6,.380,6.7,12.2,.550,1.8,1.9,.941,1.0,4.7,5.7,3.9,0.9,0.2,2.6,5.5,21.7,,108,111
