Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,29,610,3%,50%,47%,,,-1.9,+0.9,19,7,12,20,0,2,0,57,9,1,6
1 season,,UTA,NBA,,17,307,5%,92%,3%,,,+1.9,+1.1,11,2,9,10,0,1,0,36,5,0,2
1 season,,ORL,NBA,,7,223,,1%,98%,1%,,-9.1,-2.1,6,4,3,10,0,1,0,16,3,1,3
1 season,,PHO,NBA,,5,80,,25%,72%,2%,,+3.3,+8.8,2,1,0,0,0,0,0,5,1,0,1
