Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2002-03,25,TOT,NBA,SG-SF,76,2148,,51%,48%,,,-3.5,-2.5,65,38,42,0,,0,,302,0,17,46
2002-03,25,MEM,NBA,SG,49,1187,1%,92%,7%,,,-10.5,-10.0,39,24,31,41,,12,,154,32,6,25
2002-03,25,ORL,NBA,SF,27,961,,1%,99%,,,+4.9,+6.5,26,14,11,16,,2,,148,34,11,21
2003-04,26,TOT,NBA,SF-SG,73,2041,,31%,69%,,,-2.3,+3.4,40,42,21,0,,0,,282,0,15,40
2003-04,26,ORL,NBA,SF,48,1435,,16%,83%,,,-4.2,+5.7,21,30,12,35,,5,,187,33,9,19
2003-04,26,UTA,NBA,SG,25,606,,66%,34%,,,+2.4,+4.7,19,12,9,18,,3,,95,30,6,21
2004-05,27,UTA,NBA,SG,81,1660,,87%,13%,,,-3.0,+3.7,44,29,17,64,,6,,285,60,14,38
2005-06,28,UTA,NBA,SG,37,956,,80%,20%,,,-5.3,-2.7,24,18,21,25,,11,,135,23,6,13
2006-07,29,UTA,NBA,SG,61,1188,,94%,6%,,,+7.6,+6.1,25,14,25,48,,6,,136,22,3,17
2007-08,30,TOT,NBA,SG,56,831,,59%,38%,3%,,+3.3,-1.3,14,12,26,0,,0,,136,0,3,15
2007-08,30,UTA,NBA,SG,22,279,1%,87%,12%,1%,,+9.5,+2.2,6,2,13,11,,4,,35,1,1,4
2007-08,30,PHI,NBA,SG,12,110,,71%,15%,14%,,-11.3,-11.8,1,1,6,5,,2,,23,4,0,3
2007-08,30,PHO,NBA,SG,22,442,,39%,59%,2%,,+3.1,-2.9,7,9,7,22,,6,,78,8,2,8
