Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,5,0,24,7.3,16.9,.429,0.0,2.4,.000,7.3,14.5,.500,4.8,4.8,1.000,0.0,2.4,2.4,12.1,4.8,0.0,4.8,2.4,19.4,,103,103
1 season,,MIA,NBA,,5,0,24,7.3,16.9,.429,0.0,2.4,.000,7.3,14.5,.500,4.8,4.8,1.000,0.0,2.4,2.4,12.1,4.8,0.0,4.8,2.4,19.4,,103,103
