Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,53,912,11.5,.536,.004,.374,8.0,14.7,11.2,7.2,0.8,3.6,15.8,16.3,,0.7,1.3,2.0,.106,,-1.8,1.3,-0.4,0.4
3 seasons,,NJN,NBA,,50,905,11.6,.540,.004,.370,7.9,14.8,11.3,7.3,0.8,3.5,15.7,16.2,,0.8,1.3,2.1,.109,,-1.7,1.4,-0.3,0.4
1 season,,SEA,NBA,,3,7,0.3,.258,.000,.667,17.4,0.0,8.6,0.0,0.0,11.8,20.5,33.1,,0.0,0.0,-0.1,-0.363,,-18.8,-1.1,-19.9,0.0
