Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,29,NJN,NBA,PF,82,2336,,,8%,77%,15%,-8.6,-7.0,43,45,44,179,,23,,195,131,28,70
2001-02,30,NJN,NBA,PF,82,1546,,,7%,68%,24%,+4.1,-0.4,20,34,25,121,,21,,163,88,22,51
2002-03,31,NJN,NBA,C,81,1597,,,9%,32%,60%,+1.6,-7.2,37,25,23,118,,15,,192,58,18,53
2003-04,32,NJN,NBA,C,72,1337,,,7%,36%,57%,-2.0,-7.3,32,30,27,117,,15,,172,77,23,23
2004-05,33,TOT,NBA,C,42,315,,,4%,45%,51%,-20.9,-20.1,7,2,8,0,,0,,17,0,3,7
2004-05,33,NJN,NBA,C,19,150,,,4%,58%,37%,-19.3,-18.3,5,2,4,14,,3,,13,6,2,4
2004-05,33,TOR,NBA,C,23,165,,,3%,33%,63%,-22.6,-21.9,2,0,4,24,,3,,4,4,1,3
2005-06,34,TOT,NBA,C,48,791,,,7%,54%,39%,-3.5,-0.2,6,10,14,0,,0,,37,0,6,17
2005-06,34,TOR,NBA,C,14,99,,,6%,76%,19%,-16.4,-13.3,0,1,4,15,,4,,2,2,0,0
2005-06,34,NOK,NBA,C,34,692,,,7%,51%,42%,-1.5,+1.9,6,9,10,59,,6,,35,24,6,17
2006-07,35,LAC,NBA,PF,38,374,,,30%,67%,3%,-2.2,-1.8,6,2,10,33,,6,,15,10,0,3
2007-08,36,LAC,NBA,C,30,297,,,3%,42%,55%,-16.3,-8.7,4,5,4,30,,2,,19,9,4,5
