Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,715,12000,13.9,.546,.005,.413,9.7,17.3,13.5,6.7,1.2,3.4,15.0,16.8,,13.7,15.0,28.7,.115,,-2.0,0.9,-1.1,2.8
5 seasons,,NJN,NBA,,336,6966,13.9,.538,.004,.417,9.3,16.9,13.1,8.2,1.2,3.2,15.0,17.3,,7.7,9.8,17.4,.120,,-1.9,1.2,-0.7,2.4
2 seasons,,SEA,NBA,,105,1215,14.1,.550,.006,.464,9.9,16.7,13.3,4.8,1.5,3.8,16.2,18.6,,1.3,1.4,2.7,.107,,-2.9,-0.1,-3.1,-0.3
1 season,,WAS,NBA,,81,1545,17.7,.572,.007,.447,11.7,18.9,15.2,6.2,1.4,4.3,12.9,17.8,,3.2,1.6,4.8,.150,,0.3,1.2,1.5,1.4
2 seasons,,LAC,NBA,,68,671,9.8,.573,.009,.370,7.4,18.2,12.8,3.8,1.5,3.3,19.8,10.8,,0.3,0.8,1.1,.081,,-4.1,1.3,-2.8,-0.1
2 seasons,,TOR,NBA,,37,264,4.7,.502,.000,.236,6.4,13.1,9.7,1.7,1.0,1.7,15.3,12.5,,0.0,0.1,0.1,.023,,-4.9,-1.4,-6.3,-0.3
1 season,,NOK,NBA,,34,692,12.2,.548,.000,.331,9.9,18.9,14.3,3.9,1.0,2.1,12.2,13.8,,0.8,0.7,1.5,.103,,-2.0,0.3,-1.7,0.1
1 season,,VAN,NBA,,32,553,16.4,.599,.007,.343,12.4,16.6,14.5,4.8,1.6,3.6,14.5,16.2,,0.8,0.4,1.2,.104,,-1.4,-0.4,-1.8,0.0
1 season,,MIL,NBA,,15,72,7.0,.410,.042,.500,8.1,24.1,15.9,0.0,1.4,6.2,19.3,22.3,,-0.2,0.1,-0.1,-0.067,,-11.8,-2.9,-14.7,-0.2
1 season,,UTA,NBA,,6,12,-7.0,.237,.000,.125,9.8,19.0,14.4,13.0,0.0,0.0,10.6,34.8,,-0.1,0.0,-0.1,-0.327,,-13.7,-4.3,-18.0,0.0
1 season,,DEN,NBA,,1,10,19.1,.600,.000,.000,23.1,33.8,28.5,0.0,0.0,20.5,44.4,40.2,,-0.1,0.0,-0.1,-0.281,,-17.9,1.2,-16.8,0.0
