Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1997-98,26,SEA,NBA,PF,3,7,0.3,.258,.000,.667,17.4,0.0,8.6,0.0,0.0,11.8,20.5,33.1,,0.0,0.0,-0.1,-0.363,,-18.8,-1.1,-19.9,0.0
2001-02,30,NJN,NBA,PF,20,416,10.8,.559,.010,.479,6.2,12.8,9.4,6.1,1.0,3.1,16.5,14.9,,0.4,0.4,0.8,.097,,-2.1,1.3,-0.8,0.1
2002-03,31,NJN,NBA,C,19,340,15.7,.514,.000,.292,10.8,18.9,14.7,9.5,0.9,4.0,9.8,17.7,,0.5,0.7,1.2,.165,,0.0,1.8,1.8,0.3
2003-04,32,NJN,NBA,C,11,149,4.4,.561,.000,.303,5.8,11.2,8.6,5.3,0.0,3.6,28.6,16.6,,-0.1,0.2,0.1,.019,,-4.3,0.5,-3.8,-0.1
