Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,21,CLE,NBA,C,80,3,15.5,2.3,5.3,.440,0.0,0.0,.500,2.3,5.3,.439,.441,1.2,1.6,.736,1.3,1.4,2.7,0.5,0.3,0.4,1.4,2.7,5.8
1997-98,22,CLE,NBA,C,80,0,17.7,2.9,6.1,.480,0.0,0.0,.000,2.9,6.1,.480,.480,1.3,1.8,.708,1.4,2.5,3.9,0.7,0.3,0.4,1.7,2.5,7.1
1998-99,23,TOT,NBA,C,50,44,27.9,4.1,8.2,.495,0.0,0.0,.000,4.1,8.2,.496,.495,1.8,3.1,.587,2.3,4.4,6.6,1.5,0.7,0.7,2.0,3.4,10.0
1998-99,23,CLE,NBA,C,17,12,27.5,3.2,7.4,.437,0.0,0.1,.000,3.2,7.4,.440,.437,1.9,2.9,.673,1.4,4.2,5.5,0.9,0.6,0.9,1.6,3.1,8.4
1998-99,23,BOS,NBA,C,33,32,28.1,4.5,8.7,.521,0.0,0.0,,4.5,8.7,.521,.521,1.8,3.2,.547,2.8,4.5,7.2,1.8,0.7,0.6,2.2,3.5,10.8
1999-00,24,BOS,NBA,C,79,72,22.7,3.9,7.8,.499,0.0,0.0,.000,3.9,7.8,.500,.499,1.4,2.0,.681,2.3,4.0,6.3,1.0,0.5,0.4,1.8,3.0,9.2
2000-01,25,BOS,NBA,C,82,7,23.2,3.0,6.4,.476,0.0,0.0,,3.0,6.4,.476,.476,1.4,1.9,.728,2.5,3.5,6.0,0.8,0.6,0.3,1.3,2.8,7.5
2001-02,26,BOS,NBA,C,79,9,17.0,1.7,3.8,.455,0.0,0.0,,1.7,3.8,.455,.455,1.1,1.5,.742,2.1,2.3,4.4,0.4,0.5,0.2,0.8,2.2,4.6
2002-03,27,SEA,NBA,C,26,2,15.5,1.6,3.6,.441,0.0,0.0,,1.6,3.6,.441,.441,0.8,1.1,.759,1.0,2.5,3.4,0.2,0.3,0.3,1.0,1.8,4.0
2003-04,28,SEA,NBA,C,65,39,21.8,3.1,6.3,.489,0.0,0.0,,3.1,6.3,.489,.489,0.9,1.4,.641,1.6,2.9,4.4,0.8,0.3,0.4,1.2,2.5,7.1
2004-05,29,SEA,NBA,C,33,1,10.2,1.4,2.6,.517,0.0,0.0,.000,1.4,2.6,.523,.517,0.8,0.9,.871,0.9,1.5,2.4,0.3,0.2,0.1,0.4,1.6,3.5
2005-06,30,TOT,NBA,C,33,12,10.7,1.1,2.2,.521,0.0,0.0,,1.1,2.2,.521,.521,0.3,0.5,.588,0.8,1.1,1.9,0.3,0.1,0.1,0.5,1.5,2.5
2005-06,30,SEA,NBA,C,24,12,13.4,1.3,2.7,.500,0.0,0.0,,1.3,2.7,.500,.500,0.4,0.7,.588,1.1,1.5,2.6,0.3,0.1,0.1,0.6,1.8,3.1
2005-06,30,SAC,NBA,C,9,0,3.6,0.6,0.8,.714,0.0,0.0,,0.6,0.8,.714,.714,0.0,0.0,,0.1,0.1,0.2,0.2,0.0,0.0,0.2,0.7,1.1
2006-07,31,SAC,NBA,C,3,0,4.3,0.0,1.3,.000,0.0,0.0,,0.0,1.3,.000,.000,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.7,1.0,0.0
