Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1994-95,19,WRIGHTST,30,900,212,352,,,151,206,,193,41,17,39,133,110,575,.602,,.733,30.0,19.2,6.4,1.4
1995-96,20,WRIGHTST,25,807,197,322,1,6,139,195,,182,36,11,17,102,97,534,.612,.167,.713,32.3,21.4,7.3,1.4
