Player,Sim,1,2,3,4
Julyan Stone,,0.4,0.2,0.1,
Lance Blanks,89.2,0.4,0.2,0.1,
Bob Duffy,82.8,0.3,0.1,0.1,
Derrick Dial,82.6,0.4,0.1,0.1,0.1
Milt Williams,77.3,0.4,0.2,0.1,0.1
Drew Barry,74.3,0.3,0.2,0.1,
Malcolm Lee,72.6,0.4,0.1,0.0,
Russ Lee,62.1,0.3,0.2,0.0,
Elliot Williams,61.4,0.3,0.3,0.1,0.0
Anthony Roberson,61.3,0.2,0.2,0.1,
Randy Woods,61.2,0.3,0.2,0.1,0.1
