Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,10,0,9.5,1.1,3.2,.344,0.3,1.3,.231,0.8,1.9,.421,.391,1.0,1.5,.667,0.6,0.9,1.5,1.0,0.3,0.0,1.0,0.5,3.5
1 season,,HOU,NBA,,6,0,8.2,1.0,3.3,.300,0.3,1.5,.222,0.7,1.8,.364,.350,0.7,1.0,.667,0.3,0.8,1.2,0.8,0.5,0.0,0.8,0.3,3.0
1 season,,LAC,NBA,,4,0,11.5,1.3,3.0,.417,0.3,1.0,.250,1.0,2.0,.500,.458,1.5,2.3,.667,1.0,1.0,2.0,1.3,0.0,0.0,1.3,0.8,4.3
