Player,Sim,1,2,3,4,5
Cory Joseph,,4.5,3.5,2.9,0.9,0.0
Kevin Grevey,92.6,4.4,3.4,3.3,0.7,0.1
John Bagley,90.7,4.6,3.0,2.6,0.9,-0.2
Johnny Egan,90.0,5.1,3.6,3.2,1.3,0.0
Adrian Griffin,89.9,3.9,3.5,2.9,0.4,0.1
Devean George,89.7,4.2,3.4,2.7,0.7,-0.3
Matt Carroll,89.6,4.6,3.0,2.6,0.7,0.0
Carlos Delfino,89.5,4.8,4.0,2.9,1.0,0.5
Skeeter Swift,89.5,4.3,3.4,2.7,1.8,0.0
Jerry Sichting,89.2,5.2,3.5,2.7,1.1,0.3
Fred Jones,89.1,4.8,4.0,2.6,1.2,0.0
