Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,21,SAS,NBA,PG,20,0,9.6,1.3,2.8,.464,0.1,0.6,.182,1.2,2.3,.533,.482,0.3,0.6,.455,0.4,1.2,1.6,1.2,0.3,0.1,0.5,0.8,3.0
2013-14,22,SAS,NBA,SG,17,0,5.1,1.0,2.1,.486,0.0,0.2,.000,1.0,1.9,.531,.486,0.8,1.1,.778,0.1,0.5,0.5,0.5,0.2,0.0,0.2,0.4,2.8
2014-15,23,SAS,NBA,PG,4,0,5.5,1.3,1.5,.833,0.0,0.0,,1.3,1.5,.833,.833,0.3,0.5,.500,0.0,0.3,0.3,0.0,0.0,0.3,0.3,0.5,2.8
2015-16,24,TOR,NBA,SG,20,0,22.6,3.5,7.4,.466,0.4,1.2,.333,3.1,6.2,.492,.493,1.2,1.6,.750,0.6,1.5,2.1,2.4,0.9,0.1,1.1,2.4,8.5
