Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,334,48,6208,834,1825,.457,91,290,.314,743,1535,.484,.482,410,532,.771,160,558,718,779,204,62,296,447,2169
4 seasons,,SAS,NBA,,204,43,3034,406,856,.474,37,118,.314,369,738,.500,.496,213,277,.769,93,283,376,389,103,38,143,230,1062
2 seasons,,TOR,NBA,,130,5,3174,428,969,.442,54,172,.314,374,797,.469,.470,197,255,.773,67,275,342,390,101,24,153,217,1107
