Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,44,1429,.445,15.4,.632,.267,.079,.088,.197,.368,.488,.577,.500,.383,.410,.372,.116,.000,0,.603,.138,.481,5,0
6 seasons,,ORL,NBA,,44,1429,.445,15.4,.632,.267,.079,.088,.197,.368,.488,.577,.500,.383,.410,.372,.116,.000,0,.603,.138,.481,5,0
