Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2012-13,24,MEM,NBA,SF,4,20,,,45%,55%,,-40.8,-43.0,1,0,0,0,0,0,0,0,1,1,0
2013-14,25,SAS,NBA,SF,1,6,,,,100%,,-10.0,-20.2,0,0,0,0,0,0,0,0,0,0,0
