Player,Sim,1,2,3,4,5,6
Austin Daye,,2.1,1.6,1.3,0.1,0.0,-0.6
Terry Driscoll,75.8,1.7,1.7,1.5,0.3,0.0,
Johnny Baum,74.4,2.0,1.9,1.5,0.4,-0.1,
Kevin Seraphin,73.7,2.3,1.7,0.8,0.2,0.1,-0.2
Cliff Pondexter,73.7,2.2,1.5,1.0,,,
Bob Brannum,73.4,2.0,1.6,1.1,0.8,0.0,
Russ Schoene,73.4,1.8,1.7,1.3,-0.2,,
James Hardy,71.1,2.5,1.8,1.3,0.7,,
Al Thornton,71.0,2.2,1.6,1.3,1.1,,
Kris Humphries,70.7,1.9,1.8,1.5,0.7,0.2,-0.3
Donnell Harvey,70.4,2.0,1.8,0.7,0.2,0.1,
