Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2009-10,21,DET,NBA,SF,69,4,915,8.1,17.5,.464,1.7,5.6,.305,6.4,11.8,.540,2.7,3.3,.821,2.0,8.3,10.3,2.0,1.5,1.5,2.8,6.8,20.7,,105,110
2010-11,22,DET,NBA,SF,72,16,1446,7.2,17.5,.410,2.6,6.4,.401,4.6,11.1,.415,3.1,4.0,.759,2.4,7.8,10.2,2.9,1.5,1.5,2.2,6.1,20.0,,106,110
2011-12,23,DET,NBA,SF,41,4,603,6.5,20.2,.322,1.2,5.5,.210,5.4,14.7,.364,3.1,3.8,.814,1.2,6.9,8.1,2.9,2.0,1.9,3.6,5.5,17.3,,80,104
2012-13,24,TOT,NBA,SF,55,0,676,7.1,16.5,.433,3.2,7.8,.418,3.9,8.7,.445,2.1,2.7,.765,1.3,8.5,9.7,3.3,1.1,1.7,2.3,6.5,19.6,,109,104
2012-13,24,DET,NBA,SF,24,0,348,6.5,14.7,.443,3.2,6.1,.525,3.3,8.7,.386,2.3,2.7,.833,1.5,8.0,9.6,3.2,0.8,1.2,2.0,6.5,18.5,,115,109
2012-13,24,MEM,NBA,SF,31,0,328,7.8,18.4,.423,3.3,9.6,.345,4.5,8.8,.509,1.8,2.6,.688,1.0,8.9,9.9,3.5,1.5,2.3,2.6,6.5,20.7,,104,99
2013-14,25,TOT,NBA,SF,22,1,148,8.3,23.4,.353,4.1,12.7,.324,4.1,10.7,.387,2.1,3.4,.600,1.7,7.6,9.3,2.8,1.4,1.4,1.7,6.2,22.7,,94,103
2013-14,25,TOR,NBA,SF,8,0,33,4.8,20.6,.231,0.0,12.7,.000,4.8,7.9,.600,3.2,4.8,.667,3.2,7.9,11.1,3.2,0.0,0.0,0.0,6.3,12.7,,79,109
2013-14,25,SAS,NBA,SF,14,1,115,9.2,24.2,.382,5.3,12.7,.414,4.0,11.4,.346,1.8,3.1,.571,1.3,7.5,8.8,2.6,1.8,1.8,2.2,6.2,25.5,,98,101
2014-15,26,TOT,NBA,SF,34,4,344,7.4,21.0,.355,3.6,10.6,.338,3.9,10.4,.371,0.7,0.9,.833,1.5,9.7,11.2,2.5,1.8,0.7,3.4,5.8,19.2,,85,101
2014-15,26,SAS,NBA,SF,26,4,268,7.6,22.0,.348,3.6,10.9,.333,4.0,11.1,.362,0.8,0.8,1.000,1.1,10.5,11.7,1.7,1.5,0.6,3.4,5.7,19.7,,82,101
2014-15,26,ATL,NBA,SF,8,0,76,6.7,17.5,.385,3.4,9.4,.357,3.4,8.1,.417,0.7,1.3,.500,2.7,6.7,9.4,5.4,2.7,1.3,3.4,6.1,17.5,,96,101
