Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,21,GSW,NBA,SG,80,2629,.426,12.6,.774,.261,.167,.130,.216,.226,.453,.667,.341,.317,.362,.333,.474,.081,81,.927,.138,.353,4,1
2002-03,22,GSW,NBA,SG,82,2698,.410,13.6,.712,.234,.155,.124,.199,.288,.427,.658,.278,.368,.307,.368,.450,.063,64,.821,.156,.327,5,0
2003-04,23,GSW,NBA,SG,78,2936,.438,11.7,.787,.290,.188,.109,.199,.213,.481,.686,.368,.300,.387,.282,.506,.075,86,.961,.223,.262,3,0
2004-05,24,GSW,NBA,SG,72,2724,.446,13.1,.730,.283,.140,.091,.216,.270,.486,.703,.328,.347,.363,.338,.468,.079,98,.752,.192,.394,1,0
2005-06,25,GSW,NBA,SG,75,2877,.446,14.1,.668,.254,.134,.089,.191,.332,.477,.668,.342,.336,.382,.384,.467,.059,78,.770,.233,.432,2,0
2006-07,26,GSW,NBA,SG,51,1675,.417,15.6,.590,.240,.082,.086,.184,.410,.453,.602,.417,.365,.311,.365,.536,.038,26,.936,.319,.417,1,0
2007-08,27,CHA,NBA,SF,82,3149,.441,15.3,.592,.272,.058,.063,.198,.408,.466,.565,.400,.323,.395,.406,.484,.046,60,.881,.367,.382,1,0
2008-09,28,TOT,NBA,SG,72,2410,.477,13.3,.666,.323,.114,.057,.171,.334,.518,.667,.396,.411,.353,.397,.568,.079,67,.907,.317,.447,2,0
2008-09,28,CHA,NBA,SG,14,491,.441,13.5,.732,.305,.086,.064,.277,.268,.435,.552,.316,.357,.361,.458,.500,.041,8,.963,.390,.522,0,0
2008-09,28,PHO,NBA,SG,58,1919,.488,13.2,.647,.329,.122,.056,.141,.353,.545,.698,.413,.429,.349,.383,.586,.090,59,.892,.301,.425,2,0
2009-10,29,PHO,NBA,SG,79,2485,.474,13.9,.599,.315,.100,.057,.127,.401,.528,.656,.460,.351,.346,.393,.585,.055,44,.930,.315,.405,0,0
2010-11,30,TOT,NBA,SG,80,2715,.447,16.2,.546,.217,.115,.051,.164,.454,.490,.677,.380,.333,.370,.395,.597,.038,36,.931,.326,.410,1,0
2010-11,30,PHO,NBA,SG,25,796,.470,14.9,.620,.260,.121,.057,.183,.380,.502,.693,.362,.364,.366,.419,.570,.054,20,.968,.358,.472,0,0
2010-11,30,ORL,NBA,SG,55,1919,.433,17.0,.504,.192,.111,.048,.153,.496,.482,.664,.392,.313,.373,.384,.617,.028,16,.913,.311,.379,1,0
2011-12,31,ORL,NBA,SG,54,1591,.408,15.9,.535,.237,.094,.087,.117,.465,.442,.596,.411,.231,.314,.368,.589,.050,25,.912,.303,.440,0,0
2012-13,32,PHI,NBA,SG,33,936,.402,17.7,.503,.134,.101,.095,.173,.497,.462,.622,.441,.406,.379,.341,.654,.009,3,.912,.269,.444,1,0
2014-15,34,PHI,NBA,SG,19,416,.348,18.0,.461,.163,.073,.090,.135,.539,.378,.483,.462,.313,.250,.323,.452,.006,1,.774,.198,.368,0,0
