Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,37,37,1262,6.6,14.2,.465,2.7,6.7,.404,3.9,7.5,.519,2.2,3.0,.724,1.5,4.3,5.7,1.4,1.1,0.4,1.2,2.7,18.1
1 season,,PHO,NBA,,16,16,533,7.6,15.1,.502,3.2,6.8,.475,4.3,8.2,.525,3.0,3.9,.759,1.2,4.7,5.9,1.1,1.1,0.3,0.7,2.4,21.3
1 season,,GSW,NBA,,11,11,428,6.8,14.3,.476,2.4,6.9,.354,4.4,7.4,.591,1.6,2.3,.704,2.0,4.2,6.2,1.9,1.2,0.4,2.0,3.2,17.7
2 seasons,,ORL,NBA,,10,10,301,4.5,12.4,.365,2.2,6.2,.346,2.4,6.2,.385,1.6,2.4,.650,1.1,3.6,4.7,1.3,1.1,0.5,1.1,2.8,12.8
