Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2001-02,21,GSW,NBA,SG,80,2629,13.8,.487,.226,.193,4.9,9.0,6.9,15.4,2.0,0.8,11.9,21.5,,2.0,0.9,2.9,.052,,0.8,-1.3,-0.5,1.0
2002-03,22,GSW,NBA,SG,82,2698,14.8,.501,.288,.233,4.4,10.4,7.5,15.3,1.7,0.6,12.3,23.0,,3.4,0.3,3.7,.066,,1.6,-2.0,-0.4,1.1
2003-04,23,GSW,NBA,SG,78,2936,16.8,.504,.213,.294,4.7,15.4,10.1,14.5,1.6,1.0,11.9,25.8,,2.6,2.7,5.2,.085,,0.9,-0.1,0.9,2.1
2004-05,24,GSW,NBA,SG,72,2724,19.0,.518,.270,.226,4.8,12.5,8.5,19.2,2.0,0.8,10.1,27.1,,3.3,2.4,5.7,.100,,2.7,-0.3,2.4,3.0
2005-06,25,GSW,NBA,SG,75,2877,19.2,.538,.332,.285,4.0,13.2,8.5,15.6,1.7,1.0,9.4,27.6,,4.5,2.8,7.3,.122,,3.2,-0.5,2.8,3.5
2006-07,26,GSW,NBA,SG,51,1675,15.5,.512,.410,.191,4.6,12.6,8.5,16.0,1.6,1.4,9.3,22.3,,1.7,1.3,3.0,.085,,1.4,-0.6,0.8,1.2
2007-08,27,CHA,NBA,SF,82,3149,18.4,.554,.408,.225,2.9,13.3,8.0,15.2,1.9,1.4,9.3,25.9,,4.8,2.6,7.4,.113,,3.5,-0.7,2.8,3.8
2008-09,28,TOT,NBA,SG,72,2410,16.7,.571,.334,.204,3.9,11.5,7.8,9.8,1.6,0.9,8.2,21.5,,4.3,1.5,5.8,.116,,2.4,-1.3,1.1,1.9
2008-09,28,CHA,NBA,SG,14,491,15.8,.536,.268,.250,3.3,11.3,7.3,14.1,1.5,0.5,8.9,25.8,,0.5,0.5,1.1,.104,,1.0,-1.4,-0.4,0.2
2008-09,28,PHO,NBA,SG,58,1919,16.9,.581,.353,.191,4.1,11.5,7.9,8.7,1.6,1.0,8.0,20.4,,3.8,0.9,4.7,.119,,2.8,-1.3,1.5,1.7
2009-10,29,PHO,NBA,SG,79,2485,16.6,.574,.401,.184,3.9,13.9,9.2,8.8,1.3,0.9,7.9,20.8,,5.0,1.7,6.6,.128,,2.9,-0.7,2.2,2.7
2010-11,30,TOT,NBA,SG,80,2715,15.0,.555,.454,.151,2.9,11.1,7.1,9.2,1.8,0.4,7.8,20.6,,3.6,3.3,6.9,.123,,2.0,0.1,2.2,2.8
2010-11,30,PHO,NBA,SG,25,796,19.1,.574,.380,.185,4.8,11.3,8.0,7.9,1.7,0.3,6.7,25.5,,1.5,0.4,1.9,.117,,3.5,-2.2,1.3,0.7
2010-11,30,ORL,NBA,SG,55,1919,13.2,.543,.496,.130,2.1,11.0,6.7,9.7,1.8,0.4,8.4,18.6,,2.1,2.9,5.0,.125,,1.4,1.1,2.5,2.2
2011-12,31,ORL,NBA,SG,54,1591,13.3,.502,.465,.116,2.6,11.6,7.0,12.0,1.8,1.1,8.7,20.2,,1.2,1.6,2.8,.084,,0.6,0.0,0.6,1.0
2012-13,32,PHI,NBA,SG,33,936,12.6,.495,.497,.098,2.2,13.4,7.7,8.6,2.3,1.2,6.9,18.5,,0.3,1.1,1.4,.070,,-0.5,-0.1,-0.6,0.3
2014-15,34,PHI,NBA,SG,19,416,11.7,.458,.539,.124,3.2,14.5,8.6,16.6,1.6,0.6,7.9,21.3,,0.0,0.4,0.4,.045,,-1.0,-1.8,-2.9,-0.1
