Season,Team,Lg,Salary
2012-13,Portland Trail Blazers,NBA,"$2,126,520"
2013-14,Portland Trail Blazers,NBA,"$2,222,160"
2014-15,Portland Trail Blazers,NBA,"$2,317,920"
2015-16,Portland Trail Blazers,NBA,"$3,075,880"
