Season,Team,Lg,Salary
2011-12,Boston Celtics,NBA,"$473,604"
2012-13,Orlando Magic,NBA,"$762,195"
2013-14,Orlando Magic,NBA,"$884,293"
2014-15,Chicago Bulls,NBA,"$948,163"
2015-16,Chicago Bulls,NBA,"$1,015,421"
