Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,26,HOU,NBA,PG,5,5,222,4.9,11.4,.429,1.1,2.8,.412,3.7,8.6,.434,4.7,6.5,.725,1.0,5.8,6.8,6.2,1.1,0.2,3.4,2.9,15.6
