Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,24,HOU,NBA,PG,1,1,18:00,1,8,.125,0,1,.000,1,2,.500,1,2,3,2,0,2,1,3
2002-03,25,HOU,NBA,PG,1,1,32:00,9,12,.750,2,3,.667,0,0,,1,2,9,0,0,3,1,20
2003-04,26,HOU,NBA,PG,1,1,23:00,6,9,.667,1,2,.500,0,0,,1,4,4,0,0,1,1,13
